id_venda,data,mes,trimestre,cliente,tipo_cliente,tempo_relacionamento_meses,faixa_renda,segmento,produto,categoria,marca,linha_produto,quantidade,preco_unitario,desconto,receita,custo_unitario,lucro,regiao,cidade,canal_venda,vendedor,meta_venda,atingiu_meta,prazo_entrega_dias,status_entrega
356,2024-08-22,8,3,Cliente_040,Novo,4,Baixa,Atacado,Teclado,Periféricos,Beta,Padrão,10,5897.2,0.2,47177.600000000006,3786.29,9314.700000000004,Norte,Manaus,Loja,Vendedor_18,68989.83,Não,12,Atrasado
357,2024-02-28,2,1,Cliente_066,Novo,3,Alta,Atacado,Smartphone,Telefonia,Gamma,Padrão,3,1705.64,0.18,4195.874400000001,1161.73,710.6844000000006,Nordeste,Salvador,Online,Vendedor_10,5775.3,Não,8,Atrasado
358,2024-11-08,11,4,Cliente_028,Novo,4,Baixa,Varejo,Headset,Periféricos,Beta,Econômico,6,2218.32,0.24,10115.5392,1457.17,1372.5192000000006,Nordeste,Salvador,Loja,Vendedor_19,12293.47,Não,11,Atrasado
359,2024-04-11,4,2,Cliente_109,Recorrente,48,Baixa,Atacado,Monitor,Informática,Beta,Econômico,8,339.05,0.12,2386.9120000000003,178.77,956.7520000000002,Nordeste,Salvador,Online,Vendedor_10,2490.6,Não,2,No prazo
360,2024-04-30,4,2,Cliente_153,Novo,4,Baixa,Varejo,Smartphone,Telefonia,Alpha,Premium,9,5535.36,0.01,49320.0576,4594.87,7966.227599999998,Sul,Curitiba,Online,Vendedor_03,53578.17,Não,14,Atrasado
361,2024-05-18,5,2,Cliente_022,Recorrente,4,Média,Atacado,Mouse,Periféricos,Alpha,Econômico,9,1156.34,0.06,9782.6364,656.46,3874.496399999999,Nordeste,Salvador,Online,Vendedor_01,11967.33,Não,7,No prazo
362,2024-12-03,12,4,Cliente_188,Novo,5,Baixa,Varejo,Mouse,Periféricos,Delta,Padrão,1,4448.68,0.03,4315.2196,2474.21,1841.0096000000003,Norte,Manaus,Online,Vendedor_12,4529.5,Não,14,Atrasado
363,2024-10-17,10,4,Cliente_123,Novo,3,Baixa,Varejo,Tablet,Informática,Beta,Econômico,4,1582.61,0.1,5697.396,1348.64,302.83599999999933,Nordeste,Recife,Loja,Vendedor_17,7191.9,Não,14,Atrasado
364,2024-12-05,12,4,Cliente_106,Novo,2,Média,Varejo,Mouse,Periféricos,Alpha,Premium,3,4229.76,0.03,12308.6016,3746.3,1069.7015999999985,Norte,Manaus,Loja,Vendedor_19,14507.98,Não,10,Atrasado
365,2024-11-26,11,4,Cliente_078,Recorrente,4,Alta,Varejo,Tablet,Informática,Delta,Premium,10,2236.23,0.24,16995.347999999998,1906.49,-2069.5520000000038,Sudeste,São Paulo,Loja,Vendedor_19,25037.08,Não,10,Atrasado
366,2024-04-26,4,2,Cliente_065,Novo,2,Baixa,Varejo,Tablet,Informática,Delta,Padrão,10,4585.53,0.02,44938.194,3279.73,12140.893999999991,Sul,Porto Alegre,Online,Vendedor_07,51237.32,Não,5,No prazo
367,2024-06-29,6,2,Cliente_102,Recorrente,45,Alta,Atacado,Impressora,Informática,Beta,Padrão,1,4598.34,0.18,3770.6388000000006,2613.49,1157.1488000000008,Sul,Curitiba,Loja,Vendedor_13,4740.03,Não,12,Atrasado
368,2024-05-01,5,2,Cliente_077,Recorrente,7,Baixa,Atacado,Smartphone,Telefonia,Beta,Premium,8,1293.49,0.06,9727.0448,770.19,3565.5247999999992,Centro-Oeste,Brasília,Online,Vendedor_04,10330.17,Não,5,No prazo
369,2024-02-02,2,1,Cliente_086,Recorrente,56,Baixa,Varejo,Impressora,Outros,Delta,Padrão,6,717.51,0.17,3573.1997999999994,640.95,-272.50020000000086,Sul,Porto Alegre,Online,Vendedor_12,4764.99,Não,6,No prazo
370,2024-08-30,8,3,Cliente_070,Recorrente,49,Baixa,Varejo,Headset,Periféricos,Delta,Premium,7,106.02,0.16,623.3976,62.99,182.4676,Norte,Belém,Loja,Vendedor_14,812.74,Não,5,No prazo
371,2024-08-21,8,3,Cliente_070,Novo,4,Baixa,Atacado,Monitor,Informática,Alpha,Econômico,10,797.9522727272728,0.12,7021.9800000000005,650.12,520.7800000000007,Norte,Belém,Online,Vendedor_12,9250.84,Não,9,Atrasado
372,2024-04-24,4,2,Cliente_082,Recorrente,12,Média,Varejo,Tablet,Informática,Beta,Padrão,1,3420.611379310345,0.13,2975.9319,2073.88,902.0519,Sul,Porto Alegre,Online,Vendedor_13,4188.25,Não,11,Atrasado
373,2024-07-23,7,3,Cliente_169,Recorrente,57,Alta,Atacado,Notebook,Informática,Alpha,Econômico,4,2667.74,0.13,9283.7352,1364.94,3823.975199999999,Norte,Manaus,Loja,Vendedor_04,12479.94,Não,2,No prazo
374,2024-12-16,12,4,Cliente_069,Recorrente,53,Média,Atacado,Headset,Periféricos,Beta,Padrão,8,545.98,0.19,3537.9504,352.64,716.8304000000003,Sudeste,São Paulo,Loja,Vendedor_10,4837.96,Não,14,Atrasado
375,2024-12-20,12,4,Cliente_005,Recorrente,34,Alta,Varejo,Headset,Outros,Alpha,Premium,10,892.58,0.09,8122.478000000001,540.84,2714.0780000000004,Sudeste,Rio de Janeiro,Online,Vendedor_18,8727.69,Não,3,No prazo
376,2024-05-10,5,2,Cliente_084,Recorrente,11,Baixa,Atacado,Headset,Periféricos,Delta,Padrão,3,1541.32,0.02,4531.4808,1296.44,642.1608000000001,Sul,Curitiba,Online,Vendedor_01,4299.57,Sim,1,No prazo
377,2024-03-21,3,1,Cliente_192,Recorrente,57,Baixa,Atacado,Teclado,Periféricos,Beta,Econômico,1,1756.31,0.21,1387.4849,1412.98,-25.495100000000093,Sul,Curitiba,Online,Vendedor_10,1759.39,Não,9,Atrasado
378,2024-12-15,12,4,Cliente_182,Recorrente,42,Média,Atacado,Notebook,Informática,Delta,Premium,9,1041.48,0.15,7967.321999999999,717.84,1506.7619999999988,Sudeste,São Paulo,Loja,Vendedor_11,8867.73,Não,9,Atrasado
379,2024-10-18,10,4,Cliente_133,Novo,4,Baixa,Varejo,Tablet,Informática,Delta,Econômico,1,2673.03,0.16,2245.3452,1397.43,847.9152000000001,Sul,Porto Alegre,Online,Vendedor_10,2459.96,Não,10,Atrasado
380,2024-07-19,7,3,Cliente_178,Recorrente,36,Média,Varejo,Tablet,Informática,Gamma,Econômico,3,636.91,0.2,1528.584,563.26,-161.1959999999999,Sul,Porto Alegre,Loja,Vendedor_10,2117.65,Não,9,Atrasado
381,2024-08-21,8,3,Cliente_175,Recorrente,43,Baixa,Atacado,Impressora,Informática,Beta,Premium,5,3325.37,0.22,12968.943,1778.86,4074.643,Centro-Oeste,Brasília,Loja,Vendedor_13,16062.13,Não,5,No prazo
382,2024-03-02,3,1,Cliente_116,Novo,0,Alta,Atacado,Mouse,Periféricos,Delta,Padrão,8,2505.2,0.14,17235.775999999998,2097.79,453.4559999999983,Centro-Oeste,Goiânia,Online,Vendedor_11,22769.29,Não,14,Atrasado
383,2024-01-17,1,1,Cliente_071,Recorrente,4,Baixa,Atacado,Notebook,Informática,Beta,Padrão,4,1150.97,0.19,3729.142800000001,576.04,1424.982800000001,Sul,Porto Alegre,Loja,Vendedor_13,4461.64,Não,3,No prazo
384,2024-09-17,9,3,Cliente_179,Novo,1,Alta,Atacado,Teclado,Periféricos,Alpha,Padrão,1,81.45,0.24,61.902,62.4,-0.4979999999999975,Sudeste,São Paulo,Loja,Vendedor_20,87.44,Não,13,Atrasado
385,2024-01-13,1,1,Cliente_029,Recorrente,42,Alta,Atacado,Mouse,Periféricos,Gamma,Econômico,8,1586.05,0.08,11673.328,958.98,4001.488,Norte,Manaus,Online,Vendedor_06,12490.06,Não,1,No prazo
386,2024-01-16,1,1,Cliente_087,Recorrente,44,Média,Atacado,Smartphone,Telefonia,Delta,Padrão,7,3801.53,0.22,20756.353800000004,3288.99,-2266.576199999996,Centro-Oeste,Brasília,Online,Vendedor_05,31089.76,Não,3,No prazo
387,2024-12-17,12,4,Cliente_018,Novo,1,Média,Varejo,Headset,Periféricos,Gamma,Econômico,4,5313.43,0.08,19553.422400000003,3581.08,5229.102400000003,Nordeste,Recife,Online,Vendedor_19,20374.92,Não,5,No prazo
388,2024-04-29,4,2,Cliente_057,Novo,3,Baixa,Varejo,Headset,Periféricos,Delta,Econômico,11,5043.28,0.22,43271.3424,3525.58,4489.962399999997,Sul,Porto Alegre,Online,Vendedor_10,61692.68,Não,4,No prazo
389,2024-10-15,10,4,Cliente_018,Recorrente,31,Alta,Atacado,Notebook,Informática,Delta,Padrão,7,3863.99,0.04,25966.0128,2052.33,11599.7028,Nordeste,Recife,Online,Vendedor_08,29040.43,Não,3,No prazo
390,2024-03-12,3,1,Cliente_180,Recorrente,26,Baixa,Varejo,Teclado,Periféricos,Alpha,Padrão,8,4077.8,0.22,25445.472,2082.36,8786.592,Sul,Curitiba,Online,Vendedor_11,35505.99,Não,12,Atrasado
391,2024-08-04,8,3,Cliente_016,Recorrente,24,Alta,Atacado,Monitor,Informática,Alpha,Padrão,7,1279.11,0.0,8953.769999999999,872.1,2849.069999999999,Nordeste,Recife,Online,Vendedor_02,8857.84,Sim,8,Atrasado
392,2024-04-24,4,2,Cliente_136,Recorrente,41,Média,Varejo,Impressora,Informática,Alpha,Padrão,3,2317.54,0.02,6813.567599999999,1199.96,3213.6875999999997,Nordeste,Recife,Online,Vendedor_18,7459.28,Não,1,No prazo
393,2024-05-10,5,2,Cliente_008,Novo,5,Baixa,Atacado,Monitor,Informática,Gamma,Premium,10,2782.23,0.17,23092.509,1596.77,7124.8089999999975,Sul,Curitiba,Loja,Vendedor_12,27397.37,Não,14,Atrasado
394,2024-01-05,1,1,Cliente_132,Recorrente,51,Média,Atacado,Smartphone,Telefonia,Gamma,Premium,9,1522.45,0.13,11920.7835,1050.46,2466.643500000002,Norte,Manaus,Online,Vendedor_02,13833.82,Não,8,Atrasado
395,2024-10-20,10,4,Cliente_035,Recorrente,7,Alta,Atacado,Mouse,Periféricos,Gamma,Premium,6,593.4,0.19,2883.924,520.0,-236.076,Centro-Oeste,Goiânia,Loja,Vendedor_20,4272.24,Não,3,No prazo
396,2024-11-25,11,4,Cliente_043,Novo,5,Média,Atacado,Impressora,Informática,Beta,Padrão,3,1388.92,0.01,4125.0924,796.5,1735.5924000000005,Sul,Curitiba,Online,Vendedor_03,4389.54,Não,12,Atrasado
397,2024-01-27,1,1,Cliente_194,Novo,5,Alta,Atacado,Notebook,Informática,Delta,Econômico,4,1055.48,0.17,3504.1936,762.44,454.43359999999984,Nordeste,Recife,Online,Vendedor_20,4480.96,Não,9,Atrasado
398,2024-07-01,7,3,Cliente_185,Novo,2,Alta,Atacado,Notebook,Informática,Alpha,Padrão,10,3151.81,0.16,26475.204,1892.51,7550.103999999999,Nordeste,Recife,Loja,Vendedor_06,28959.51,Não,5,No prazo
399,2024-03-25,3,1,Cliente_091,Novo,4,Alta,Atacado,Mouse,Periféricos,Gamma,Padrão,4,657.5,0.13,2288.1,442.95,516.3,Norte,Manaus,Online,Vendedor_15,2905.75,Não,1,No prazo
400,2024-07-05,7,3,Cliente_022,Recorrente,4,Média,Atacado,Smartphone,Telefonia,Gamma,Econômico,7,773.39,0.03,5251.3181,562.57,1313.3280999999993,Nordeste,Recife,Loja,Vendedor_16,6440.63,Não,13,Atrasado
401,2024-04-21,4,2,Cliente_091,Recorrente,8,Baixa,Atacado,Tablet,Informática,Alpha,Premium,2,4446.73,0.06,8359.852399999998,3794.09,771.6723999999977,Sul,Porto Alegre,Online,Vendedor_07,9882.37,Não,2,No prazo
402,2024-05-01,5,2,Cliente_036,Recorrente,24,Baixa,Varejo,Teclado,Periféricos,Delta,Premium,4,1891.84,0.03,7340.339199999999,1091.06,2976.0992,Sudeste,São Paulo,Online,Vendedor_07,8017.88,Não,5,No prazo
403,2024-04-16,4,2,Cliente_147,Novo,4,Baixa,Varejo,Headset,Periféricos,Alpha,Econômico,4,3187.65,0.07,11858.058,2690.4,1096.4579999999987,Norte,Belém,Loja,Vendedor_11,12545.13,Não,13,Atrasado
404,2024-02-09,2,1,Cliente_091,Novo,3,Baixa,Atacado,Impressora,Informática,Delta,Premium,7,5455.59,0.17,31696.9779,2758.37,12388.387900000002,Nordeste,Salvador,Online,Vendedor_04,41234.77,Não,3,No prazo
405,2024-05-13,5,2,Cliente_186,Novo,2,Alta,Varejo,Tablet,Informática,Beta,Padrão,3,1179.29,0.19,2865.6747,995.42,-120.58529999999972,Sudeste,Rio de Janeiro,Loja,Vendedor_06,4173.02,Não,4,No prazo
406,2024-08-20,8,3,Cliente_128,Novo,4,Baixa,Atacado,Headset,Periféricos,Beta,Premium,4,2577.59,0.09,9382.4276,1774.51,2284.387600000001,Sudeste,Rio de Janeiro,Online,Vendedor_08,11096.27,Não,12,Atrasado
407,2024-03-21,3,1,Cliente_025,Novo,4,Baixa,Varejo,Monitor,Informática,Alpha,Padrão,2,4373.22,0.05,8309.118,2310.11,3688.898,Sul,Curitiba,Online,Vendedor_02,9813.97,Não,14,Atrasado
408,2024-07-15,7,3,Cliente_164,Novo,1,Alta,Atacado,Impressora,Informática,Alpha,Padrão,3,3270.29,0.04,9418.435199999998,2477.62,1985.5751999999984,Nordeste,Salvador,Loja,Vendedor_02,9426.83,Não,10,Atrasado
409,2024-08-28,8,3,Cliente_037,Novo,1,Baixa,Varejo,Tablet,Informática,Delta,Econômico,7,3980.31,0.14,23961.4662,3579.2,-1092.9337999999989,Sudeste,São Paulo,Loja,Vendedor_04,29548.72,Não,9,Atrasado
410,2024-09-07,9,3,Cliente_014,Novo,5,Alta,Atacado,Headset,Periféricos,Alpha,Econômico,9,268.89,0.09,2202.2091,162.44,740.2491,Norte,Manaus,Loja,Vendedor_13,2877.77,Não,2,No prazo
411,2024-10-25,10,4,Cliente_182,Novo,2,Baixa,Varejo,Notebook,Informática,Beta,Econômico,3,173.98,0.07,485.4041999999999,102.99,176.43419999999992,Nordeste,Recife,Loja,Vendedor_04,547.13,Não,11,Atrasado
412,2024-04-28,4,2,Cliente_023,Novo,4,Baixa,Atacado,Smartphone,Telefonia,Gamma,Premium,11,2237.858390804598,0.13,21416.3048,1545.14,4419.764800000001,Norte,Manaus,Loja,Vendedor_10,26524.29,Não,10,Atrasado
413,2024-12-24,12,4,Cliente_021,Novo,2,Baixa,Varejo,Teclado,Periféricos,Gamma,Econômico,5,4671.24,0.12,20553.456,2521.02,7948.355999999998,Sudeste,Rio de Janeiro,Online,Vendedor_04,22061.13,Não,4,No prazo
414,2024-10-12,10,4,Cliente_016,Novo,4,Baixa,Varejo,Monitor,Informática,Delta,Padrão,2,2086.91,0.11,3714.6998,1531.11,652.4798000000001,Sudeste,São Paulo,Online,Vendedor_14,4176.86,Não,7,No prazo
415,2024-10-09,10,4,Cliente_035,Recorrente,13,Alta,Atacado,Notebook,Informática,Beta,Premium,2,1575.96,0.24,2395.4592,1101.49,192.47920000000025,Centro-Oeste,Brasília,Loja,Vendedor_12,3751.41,Não,5,No prazo
416,2024-08-12,8,3,Cliente_168,Recorrente,46,Baixa,Atacado,Notebook,Informática,Gamma,Padrão,2,4385.59,0.1,7894.062000000001,3653.42,587.2220000000007,Norte,Manaus,Loja,Vendedor_09,8263.98,Não,2,No prazo
417,2024-01-24,1,1,Cliente_140,Recorrente,51,Baixa,Atacado,Monitor,Informática,Alpha,Padrão,8,3038.75,0.18,19934.2,1615.92,7006.84,Sul,Curitiba,Loja,Vendedor_01,27092.9,Não,14,Atrasado
418,2024-11-10,11,4,Cliente_081,Novo,4,Baixa,Atacado,Monitor,Informática,Gamma,Econômico,1,1059.1,0.12,932.008,707.77,224.23799999999997,Sul,Curitiba,Loja,Vendedor_12,1132.69,Não,9,Atrasado
419,2024-08-01,8,3,Cliente_170,Novo,0,Alta,Varejo,Smartphone,Telefonia,Alpha,Padrão,7,3716.6,0.13,22634.094,2014.61,8531.824000000002,Nordeste,Salvador,Loja,Vendedor_17,30143.54,Não,5,No prazo
420,2024-03-03,3,1,Cliente_184,Recorrente,45,Média,Varejo,Smartphone,Telefonia,Beta,Econômico,9,2528.12,0.01,22525.5492,1818.54,6158.689199999997,Centro-Oeste,Goiânia,Online,Vendedor_20,23989.79,Não,4,No prazo
421,2024-05-05,5,2,Cliente_066,Novo,3,Média,Varejo,Impressora,Informática,Beta,Premium,6,5424.59,0.19,26363.5074,3319.18,6448.427400000004,Centro-Oeste,Brasília,Online,Vendedor_07,32920.46,Não,9,Atrasado
422,2024-09-13,9,3,Cliente_020,Recorrente,12,Média,Varejo,Teclado,Periféricos,Beta,Premium,11,1840.5,0.23,15589.035,983.8,4767.235000000001,Norte,Manaus,Online,Vendedor_18,22525.62,Não,5,No prazo
423,2024-04-20,4,2,Cliente_127,Novo,4,Alta,Atacado,Notebook,Informática,Alpha,Padrão,1,5061.08,0.25,3795.81,4003.72,-207.90999999999983,Norte,Manaus,Loja,Vendedor_06,5409.47,Não,1,No prazo
424,2024-03-20,3,1,Cliente_187,Novo,5,Média,Varejo,Smartphone,Telefonia,Gamma,Padrão,10,2243.89,0.22,17502.342,1382.23,3680.042000000001,Sudeste,Rio de Janeiro,Loja,Vendedor_11,21981.48,Não,8,Atrasado
425,2024-02-04,2,1,Cliente_090,Novo,3,Baixa,Atacado,Mouse,Periféricos,Beta,Econômico,3,3538.63,0.0,10615.89,2922.04,1849.7700000000004,Sudeste,São Paulo,Loja,Vendedor_20,11179.6,Não,7,No prazo
426,2024-09-22,9,3,Cliente_068,Recorrente,2,Alta,Varejo,Notebook,Informática,Beta,Econômico,6,636.21,0.16,3206.4984,526.54,47.258400000000165,Norte,Manaus,Online,Vendedor_05,4104.94,Não,4,No prazo
427,2024-04-10,4,2,Cliente_150,Novo,4,Alta,Varejo,Impressora,Informática,Alpha,Econômico,4,3098.1,0.02,12144.552,2282.59,3014.191999999999,Sudeste,Rio de Janeiro,Online,Vendedor_03,11323.56,Sim,3,No prazo
428,2024-08-07,8,3,Cliente_185,Recorrente,41,Alta,Varejo,Teclado,Periféricos,Alpha,Padrão,5,2971.1,0.04,14261.28,2078.01,3871.2299999999977,Nordeste,Recife,Online,Vendedor_12,15335.65,Não,13,Atrasado
429,2024-03-18,3,1,Cliente_074,Novo,3,Baixa,Atacado,Teclado,Periféricos,Gamma,Padrão,5,5534.12,0.12,24350.128,4886.16,-80.67199999999866,Nordeste,Salvador,Online,Vendedor_08,25747.85,Não,12,Atrasado
430,2024-03-08,3,1,Cliente_002,Recorrente,38,Média,Varejo,Monitor,Informática,Beta,Padrão,10,3662.12,0.16,30761.808,2829.59,2465.907999999996,Centro-Oeste,Goiânia,Online,Vendedor_13,39470.43,Não,6,No prazo
431,2024-10-30,10,4,Cliente_030,Recorrente,23,Média,Varejo,Mouse,Periféricos,Beta,Padrão,4,2095.66,0.02,8214.9872,1765.65,1152.3871999999992,Norte,Belém,Loja,Vendedor_18,7716.71,Sim,1,No prazo
432,2024-06-06,6,2,Cliente_060,Recorrente,21,Baixa,Atacado,Impressora,Informática,Alpha,Padrão,6,4818.99,0.18,23709.4308,3030.05,5529.130799999999,Norte,Belém,Loja,Vendedor_02,26090.93,Não,4,No prazo
433,2024-03-29,3,1,Cliente_062,Recorrente,26,Média,Atacado,Smartphone,Telefonia,Beta,Econômico,5,5231.39,0.19,21187.129500000003,3676.21,2806.0795000000035,Centro-Oeste,Brasília,Online,Vendedor_03,29396.43,Não,12,Atrasado
434,2024-04-27,4,2,Cliente_111,Novo,5,Baixa,Varejo,Monitor,Outros,Delta,Premium,1,5353.89,0.22,4176.0342,3982.91,193.1242000000002,Nordeste,Recife,Online,Vendedor_17,5846.08,Não,3,No prazo
435,2024-10-18,10,4,Cliente_120,Recorrente,49,Média,Atacado,Tablet,Informática,Gamma,Econômico,2,2107.08,0.0,4214.16,1663.2,887.7599999999998,Norte,Manaus,Online,Vendedor_03,3927.38,Sim,13,Atrasado
436,2024-11-13,11,4,Cliente_031,Recorrente,34,Baixa,Atacado,Impressora,Informática,Gamma,Econômico,8,4492.29,0.06,33782.0208,3801.81,3367.540799999999,Nordeste,Recife,Loja,Vendedor_09,35107.81,Não,1,No prazo
437,2024-11-04,11,4,Cliente_190,Recorrente,40,Alta,Varejo,Tablet,Informática,Alpha,Premium,1,240.58,0.06,226.1452,195.39,30.7552,Sul,Curitiba,Online,Vendedor_16,268.45,Não,11,Atrasado
438,2024-01-31,1,1,Cliente_169,Novo,0,Média,Varejo,Tablet,Informática,Gamma,Econômico,3,3233.1,0.18,7953.426,2086.03,1695.3360000000002,Sudeste,Rio de Janeiro,Online,Vendedor_01,11382.77,Não,7,No prazo
439,2024-03-18,3,1,Cliente_036,Recorrente,9,Média,Varejo,Impressora,Informática,Alpha,Padrão,4,1295.8,0.16,4353.888,1162.67,-296.7920000000004,Nordeste,Salvador,Loja,Vendedor_11,5544.74,Não,14,Atrasado
440,2024-07-31,7,3,Cliente_124,Novo,4,Baixa,Varejo,Monitor,Informática,Alpha,Padrão,10,1834.1164285714285,0.16,15406.578,1120.4199999999998,4202.378000000001,Norte,Manaus,Online,Vendedor_16,14484.53,Sim,9,Atrasado
441,2024-10-22,10,4,Cliente_052,Novo,1,Média,Atacado,Mouse,Periféricos,Delta,Premium,5,5982.47,0.07,27818.4855,3761.4,9011.4855,Nordeste,Salvador,Loja,Vendedor_09,31100.38,Não,1,No prazo
442,2024-09-28,9,3,Cliente_172,Recorrente,1,Média,Varejo,Monitor,Informática,Gamma,Econômico,11,3471.35,0.17,31693.4255,2884.11,-31.78450000000521,Sudeste,São Paulo,Loja,Vendedor_06,42016.44,Não,3,No prazo
443,2024-03-06,3,1,Cliente_144,Recorrente,35,Média,Atacado,Monitor,Informática,Alpha,Econômico,8,3938.5,0.17,26151.64,2756.29,4101.32,Sul,Porto Alegre,Online,Vendedor_09,34857.26,Não,6,No prazo
444,2024-10-26,10,4,Cliente_035,Novo,0,Alta,Atacado,Monitor,Informática,Alpha,Padrão,7,2523.36,0.25,13247.64,2204.28,-2182.320000000001,Sudeste,São Paulo,Online,Vendedor_06,18921.0,Não,10,Atrasado
445,2024-10-19,10,4,Cliente_146,Recorrente,7,Média,Varejo,Monitor,Informática,Delta,Econômico,3,1007.04,0.0,3021.12,729.64,832.1999999999998,Norte,Belém,Online,Vendedor_09,3560.31,Não,13,Atrasado
446,2024-11-18,11,4,Cliente_019,Novo,5,Média,Atacado,Headset,Periféricos,Alpha,Econômico,3,4199.21,0.21,9952.1277,2734.5,1748.627700000001,Sudeste,São Paulo,Online,Vendedor_05,13364.08,Não,5,No prazo
447,2024-12-06,12,4,Cliente_063,Novo,4,Média,Atacado,Headset,Outros,Alpha,Premium,2,800.97,0.15,1361.649,624.2,113.24900000000002,Sudeste,Rio de Janeiro,Loja,Vendedor_17,1697.55,Não,4,No prazo
448,2024-12-06,12,4,Cliente_178,Recorrente,56,Baixa,Atacado,Monitor,Informática,Delta,Econômico,6,1953.37,0.22,9141.7716,1409.45,685.0715999999993,Sul,Porto Alegre,Online,Vendedor_14,11955.95,Não,7,No prazo
449,2024-10-27,10,4,Cliente_173,Recorrente,38,Baixa,Atacado,Mouse,Periféricos,Gamma,Premium,7,1657.59,0.22,9050.4414,942.43,2453.4314000000004,Norte,Manaus,Online,Vendedor_15,13364.85,Não,6,No prazo
450,2024-03-28,3,1,Cliente_111,Recorrente,14,Baixa,Varejo,Impressora,Informática,Gamma,Premium,9,5751.14,0.21,40890.6054,3606.6,8431.205400000003,Nordeste,Recife,Online,Vendedor_18,58732.48,Não,7,No prazo
451,2024-08-10,8,3,Cliente_170,Recorrente,35,Média,Atacado,Headset,Periféricos,Delta,Econômico,9,1988.55,0.15,15212.4075,1500.51,1707.8174999999992,Nordeste,Recife,Loja,Vendedor_05,20163.19,Não,10,Atrasado
452,2024-11-10,11,4,Cliente_158,Novo,0,Média,Atacado,Monitor,Informática,Beta,Padrão,8,1528.32,0.2,9781.248,1003.86,1750.3679999999997,Norte,Manaus,Online,Vendedor_16,13314.59,Não,7,No prazo
453,2024-01-14,1,1,Cliente_195,Recorrente,54,Alta,Atacado,Impressora,Outros,Gamma,Premium,5,2681.66,0.01,13274.217,1507.86,5734.917,Sul,Porto Alegre,Loja,Vendedor_06,14147.16,Não,7,No prazo
454,2024-06-08,6,2,Cliente_162,Recorrente,16,Baixa,Atacado,Impressora,Informática,Alpha,Premium,9,4298.33,0.23,29787.4269,2752.67,5013.396900000003,Nordeste,Recife,Online,Vendedor_08,39081.35,Não,5,No prazo
455,2024-08-20,8,3,Cliente_117,Novo,2,Alta,Varejo,Monitor,Informática,Gamma,Padrão,9,5873.0,0.23,40699.89,4101.9,3782.790000000001,Centro-Oeste,Goiânia,Online,Vendedor_01,51675.81,Não,9,Atrasado
456,2024-11-22,11,4,Cliente_179,Novo,0,Baixa,Varejo,Headset,Periféricos,Gamma,Econômico,1,624.81,0.19,506.0961,446.99,59.10609999999997,Norte,Manaus,Online,Vendedor_06,645.8,Não,13,Atrasado
457,2024-12-11,12,4,Cliente_022,Novo,4,Baixa,Varejo,Monitor,Informática,Beta,Padrão,4,990.82,0.23,3051.7256,694.68,273.0056000000004,Nordeste,Salvador,Online,Vendedor_05,4110.37,Não,10,Atrasado
458,2024-03-09,3,1,Cliente_107,Recorrente,23,Média,Atacado,Impressora,Informática,Gamma,Econômico,8,2013.38,0.03,15623.8288,1135.71,6538.148800000001,Sul,Porto Alegre,Loja,Vendedor_11,17094.18,Não,2,No prazo
459,2024-12-05,12,4,Cliente_160,Novo,1,Baixa,Varejo,Notebook,Informática,Alpha,Padrão,10,2249.0,0.05,21365.5,1442.41,6941.4,Nordeste,Recife,Loja,Vendedor_05,24194.89,Não,12,Atrasado
460,2024-12-01,12,4,Cliente_144,Novo,1,Alta,Varejo,Mouse,Periféricos,Gamma,Premium,10,1574.65,0.02,15431.57,1364.42,1787.369999999999,Sudeste,São Paulo,Online,Vendedor_14,17544.15,Não,11,Atrasado
461,2024-11-26,11,4,Cliente_121,Recorrente,46,Baixa,Varejo,Headset,Periféricos,Gamma,Premium,9,1089.22,0.12,8626.6224,619.53,3050.8524000000007,Norte,Manaus,Online,Vendedor_19,8865.63,Não,10,Atrasado
462,2024-09-17,9,3,Cliente_024,Novo,4,Alta,Atacado,Tablet,Informática,Beta,Premium,1,2196.25,0.19,1778.9625,1352.84,426.1225000000002,Sudeste,Rio de Janeiro,Loja,Vendedor_05,2103.91,Não,13,Atrasado
463,2024-02-04,2,1,Cliente_193,Recorrente,9,Baixa,Atacado,Notebook,Informática,Beta,Premium,8,1695.75,0.2,10852.8,1313.56,344.3200000000015,Nordeste,Salvador,Loja,Vendedor_17,14774.24,Não,9,Atrasado
464,2024-03-28,3,1,Cliente_075,Novo,4,Alta,Varejo,Mouse,Periféricos,Alpha,Econômico,9,2437.28,0.03,21277.4544,1282.21,9737.5644,Nordeste,Salvador,Loja,Vendedor_20,25887.04,Não,12,Atrasado
465,2024-07-08,7,3,Cliente_016,Novo,2,Baixa,Varejo,Monitor,Informática,Beta,Econômico,11,1763.08,0.2,15515.104,1411.98,-16.676000000001295,Centro-Oeste,Brasília,Loja,Vendedor_11,17957.0,Não,1,No prazo
466,2024-05-01,5,2,Cliente_081,Novo,0,Alta,Varejo,Teclado,Periféricos,Delta,Padrão,9,2106.58,0.02,18580.0356,1180.24,7957.875599999999,Sul,Porto Alegre,Loja,Vendedor_02,20968.83,Não,9,Atrasado
